2025342,502935320,502964132,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251208-repoint00072_v001.0002.cdf repoint00072 pivot=90.096
2025343,502988260,503007751,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251209-repoint00073_v001.0002.cdf repoint00073 pivot=104.944
2025343,503009017,503029357,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251209-repoint00073_v001.0002.cdf repoint00073 pivot=104.944
2025343,503032741,503037829,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251209-repoint00073_v001.0002.cdf repoint00073 pivot=104.944
2025343,503042484,503056514,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251209-repoint00073_v001.0002.cdf repoint00073 pivot=104.944
2025344,503058128,503062370,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251210-repoint00074_v001.0002.cdf repoint00074 pivot=90.096
2025344,503067025,503070420,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251210-repoint00074_v001.0002.cdf repoint00074 pivot=90.096
2025344,503072956,503073808,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251210-repoint00074_v001.0002.cdf repoint00074 pivot=90.096
2025344,503100779,503107139,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251210-repoint00074_v001.0002.cdf repoint00074 pivot=90.096
2025344,503112641,503113917,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251210-repoint00074_v001.0002.cdf repoint00074 pivot=90.096
2025344,503115607,503122390,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251210-repoint00074_v001.0002.cdf repoint00074 pivot=90.096
2025344,503123232,503142920,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251210-repoint00074_v001.0002.cdf repoint00074 pivot=90.096
2025345,503146032,503154087,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251211-repoint00075_v001.0002.cdf repoint00075 pivot=74.990
2025345,503163825,503163830,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251211-repoint00075_v001.0002.cdf repoint00075 pivot=74.990
2025345,503167638,503167643,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251211-repoint00075_v001.0002.cdf repoint00075 pivot=74.990
2025345,503169334,503169761,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251211-repoint00075_v001.0002.cdf repoint00075 pivot=74.990
2025345,503171027,503171032,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251211-repoint00075_v001.0002.cdf repoint00075 pivot=74.990
2025345,503174417,503174845,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251211-repoint00075_v001.0002.cdf repoint00075 pivot=74.990
2025345,503204920,503210431,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251211-repoint00075_v001.0002.cdf repoint00075 pivot=74.990
2025345,503211697,503229313,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251211-repoint00075_v001.0002.cdf repoint00075 pivot=74.990
2025346,503232440,503233716,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251212-repoint00076_v001.0002.cdf repoint00076 pivot=90.096
2025346,503235406,503236258,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251212-repoint00076_v001.0002.cdf repoint00076 pivot=90.096
2025346,503237101,503239647,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251212-repoint00076_v001.0002.cdf repoint00076 pivot=90.096
